tweet_id,screen_name,utc_date,pacific_time,source,favorites,retweets,lang,text,quote,place,latitude,longitude,media_type,media,tweet_type,original_tweet_id
1225328816148688896,jumhoorna,2020-02-06T08:02:09.000Z,"2/6/2020, 12:02:09 AM",Twitter for iPhone,0,0,ar,"قمة القادسية والكويت اليوم في #دوري_stc تشهد اعتزال #سعود_المجمد

#جمهورنا https://t.co/hapESpgtaM",,,,,photo,https://pbs.twimg.com/media/EQE-DUBUcAAKjSd.jpg ,tweet,
1225328686460755970,iW4nTeDx,2020-02-06T08:01:39.000Z,"2/6/2020, 12:01:39 AM",Twitter for iPhone,0,0,ar,@SG1YT انا بيتي ما فيه الياف ولي ٤ سنوات اطلب ومحد حولي و حسبي على STC,,,,,,,reply,
1225328494772658176,123go2020,2020-02-06T08:00:53.000Z,"2/6/2020, 12:00:53 AM",Twitter for Android,0,54,ar,"RT @stc_ksa : ادخل على تطبيق #mystc 📱
https://t.co/HxKZhpqw3v

باقي يوم ⏳
وينتهي السحب على المازيراتي 🚘
#مفاجآت_mystc https://t.co/cQ7TDyZqg5",,,,,photo,https://pbs.twimg.com/media/EQA6e6_WsAEzPei.jpg ,retweet,1225043403525840897
1225328458651328513,Nasseralrofidi,2020-02-06T08:00:44.000Z,"2/6/2020, 12:00:44 AM",Twitter for Android,0,7,ar,"RT @TELECOM_KSA : هاتف (قرص) يتم تسليمه للمشترك، من وزارة البرق والبريد والهاتف، والجهاز (أريكسون)، واللون الأحمر من الألوان قليلة الانتشار.

#متحف_الاتصالات
#stc 
 @STC_KSA @McitGovSa @CITC_SA @ali_mb_ @zmanjamel @shpsevents @ksaoldphoto @malazold @ericsson https://t.co/3GrxjxluDD",,,,,,,retweet,1225065433658773504
1225328407719735296,adesaifuddin,2020-02-06T08:00:32.000Z,"2/6/2020, 12:00:32 AM",Twitter for iPhone,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225328340254568449,7YfF7kTmEu0Zh8j,2020-02-06T08:00:16.000Z,"2/6/2020, 12:00:16 AM",Twitter for iPhone,0,17,ar,"RT @mohammadshoweir : @stcpay_ksa ▪️للأسف يا STC انحطاط وسفول يعكس أخلاق القائمين على قسم الدعاية والإعلان
أهذه هي رسالتكم ورؤيتكم مع شعاركم الجديد؟!
رقص وحركات سخيفة وقلة حياء
لكن العتب ليس عليكم، بل على من يجاريكم في #تحدي_رقصة_الراتب ويقبل أن تستخفوا بعقله

⛔️لكن... 👇هذه الحركة التي تناسبكم https://t.co/Dh9MKVxSZN",,,,,,,retweet,1225268102251851779
1225328322718175232,acmilan12345672,2020-02-06T08:00:12.000Z,"2/6/2020, 12:00:12 AM",Twitter for Android,1,0,ar,"#عمان

شركة stc السعودية 
انترنت منزلي فايبر بسرعة 100 ميجا
 لا محدود ب 16 ريال فقط

وفي عمان سرعة 100 ميجا ب 68 ريال🤔

@OoredooOman
@Omantel
@TRA_OMAN
@AwasrOm 
@oman_mtc
@Oman_GC

@ https://t.co/qvFwsI08pz https://t.co/qtTC8TKv7F",,,,,photo,https://pbs.twimg.com/media/EPY1sq8W4AYOQ5I.jpg https://pbs.twimg.com/media/EQE9UJ1XkAAFgvz.jpg ,tweet,
1225328297359355906,a9frqadsawi,2020-02-06T08:00:06.000Z,"2/6/2020, 12:00:06 AM",Twitter for iPhone,2,1,ar,"يودع الملاعب اليوم .. اللاعب سعود المجمد وذلك قبل مباراه القادسيه والكويت في دوري STC لكره القدم⚽️
.
بطوله الدوري 6 مرات
كأس الامير 5 مرات
كأس ولي العهد 4 مرات
كاس الاتحاد 5 مرات
كأس السوبر 5 مرات
دوري الرديف مرتين
كأس الإتحاد الآسيوي مره وحده
بطوله الجزيره🇦🇪 الوديه مره وحده https://t.co/h4X9n0LZV9",,,,,photo,https://pbs.twimg.com/media/EQE9lYhXkAA48q_.jpg ,tweet,
1225328088386613248,milaf89,2020-02-06T07:59:16.000Z,"2/5/2020, 11:59:16 PM",Twitter Web App,0,432,ar,"RT @stcpay_ksa : خطوة بخطوة مع #تحدي_رقصة_الراتب تخليك تفوز بفلوس🕺💰

جرب تضبط رقصة الراتب🕺
وحطها تحت هذة التغريدة مع فولو لحسابنا 👇
وراح تدخل السحب على ألف ريال كل يوم لمدة ثمان ايام وراح نرسلها لك إلى محفظتك في stc pay 🤩 https://t.co/R3iB1Yjezm",,,,,,,retweet,1223267660261097477
1225328004936720384,acmilan12345672,2020-02-06T07:58:56.000Z,"2/5/2020, 11:58:56 PM",Twitter for Android,2,0,ar,"#اعز_الرجال_وانقاهم

#دورك_الكبير

شركة stc السعودية 
انترنت منزلي فايبر بسرعة 100 ميجا
 لا محدود ب 16 ريال فقط

وفي عمان سرعة 100 ميجا ب 68 ريال🤔

@OoredooOman
@Omantel
@TRA_OMAN
@AwasrOm 
@oman_mtc
@Oman_GC

@oman_ https://t.co/qvFwsI08pz https://t.co/qtTC8TKv7F",,,,,photo,https://pbs.twimg.com/media/EQE9UJ1XkAAFgvz.jpg https://pbs.twimg.com/media/EPY1sq8W4AYOQ5I.jpg ,tweet,
1225327987991752704,FpPdb,2020-02-06T07:58:52.000Z,"2/5/2020, 11:58:52 PM",Twitter for Android,0,0,ar,@fantastic2362 @stc_ksa @NetflixMENA اشترك عبر @Store_GamesKSA1,,,,,,,reply,
1225327925513400320,ii10l_,2020-02-06T07:58:37.000Z,"2/5/2020, 11:58:37 PM",Twitter Web App,3,0,ar,السلام عليكم روان STC تفضل اي خدمه؟,,,,,,,tweet,
1225327914339704832,stccare_ksa,2020-02-06T07:58:34.000Z,"2/5/2020, 11:58:34 PM",Genesys Social Engagement.,0,0,ar,"@bashaer369_ حياك الله 
فضلا التواصل معنا على الرسائل الخاصة عبر الرابط بالأسفل و توضيح استفسارك أكثر ليتسنى لي خدمتك.
شكرا لتواصلك معنا,,,
https://t.co/8cd5h6bWrj",,,,,,,reply,
1225327269977051137,STC_DESIRE,2020-02-06T07:56:01.000Z,"2/5/2020, 11:56:01 PM",グランブルー ファンタジー,0,0,ja,"0ED8A291 :参戦ID
参加者募集！
Lv100 ティアマト・マグナ＝エア
https://t.co/QBE8CHx49x",,,,,photo,https://pbs.twimg.com/media/CT6cNUBUAAETdz6.jpg ,tweet,
1225327268253200384,cuttiepumpkie,2020-02-06T07:56:00.000Z,"2/5/2020, 11:56:00 PM",Twitter for iPhone,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225327249865359360,depyanaa,2020-02-06T07:55:56.000Z,"2/5/2020, 11:55:56 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225327076363972608,qadsiya_watan,2020-02-06T07:55:15.000Z,"2/5/2020, 11:55:15 PM",Twitter for iPhone,0,64,ar,"RT @QadsiaClub : ڤيديو  🎥 | ⚽
جانب من تدريبات الفريق الأول لكرة القدم بـ نادي ⁧#القادسية⁩ مساء اليوم استعداداً لمباراة الكويت ضمن دوري stc لكرة القدم.

جمهور الزعيم ... #الوعد_كيفان 💛 https://t.co/OClkUIgTJr",,,,,,,retweet,1225128241154924545
1225327074275028993,devinovita1506,2020-02-06T07:55:14.000Z,"2/5/2020, 11:55:14 PM",Twitter for iPhone,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225326985913733120,has_aln,2020-02-06T07:54:53.000Z,"2/5/2020, 11:54:53 PM",Twitter for iPhone,0,0,ar,@stc_ksa @chef_doha السلام عليكم ... وش السالفه ثالث يوم ومافي شبكه  والله طفشنا,,,,,,,reply,
1225326957887414272,jaenpedrero,2020-02-06T07:54:46.000Z,"2/5/2020, 11:54:46 PM",Twitter for Android,0,25,es,"RT @JesusFamilex : STC 28/1/2020: declara la inconstitucionalidad y nulidad del artículo 454 bis.1, párrafo primero, de la LEC, en la redacción dada por la Ley 37/2011, de 10 de octubre, de medidas de agilización procesal.@comunicacioicab .@MariaEugeniaGay 
https://t.co/moeOxe1PQB",,,,,,,retweet,1225141816430907393
1225326540633845760,stccare_ksa,2020-02-06T07:53:07.000Z,"2/5/2020, 11:53:07 PM",Genesys Social Engagement.,0,0,ar,"@AlawafNebras حياك الله 
فضلا التواصل معنا على الرسائل الخاصة عبر الرابط بالأسفل و توضيح استفسارك أكثر ليتسنى لي خدمتك.
شكرا لتواصلك معنا,,,
https://t.co/8cd5h6bWrj",,,,,,,reply,
1225326530538000384,shining96sun,2020-02-06T07:53:05.000Z,"2/5/2020, 11:53:05 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225326513505083392,Nasseralrofidi,2020-02-06T07:53:00.000Z,"2/5/2020, 11:53:00 PM",Twitter for Android,0,5,ar,"RT @TELECOM_KSA : 250 ريال.. غرامة إتلاف الجهاز (1401هـ).
كان استبدال الهاتف مجانا لمن يحضر جهازا متعطلا، والآن من ثبت إدانته بتخريب الجهاز فسوف يدفع ثمنه،وإذا تعطل دون تخريب يستبدل مجانا.

#متحف_الاتصالات
#stc 
 @STC_KSA @McitGovSa @CITC_SA @ali_mb_ @zmanjamel @shpsevents @ksaoldphoto @malazold https://t.co/Z3GZVeyfx1",,,,,,,retweet,1225285298206257153
1225326070687100929,Estehmadumanis,2020-02-06T07:51:15.000Z,"2/5/2020, 11:51:15 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225325998071255041,banalhumaid,2020-02-06T07:50:58.000Z,"2/5/2020, 11:50:58 PM",Twitter for iPhone,3,2,ar,@stcpay_ksa (STC)ماهذا الاستخفاف بعقول الناس؟؟؟؟ ...هـِمَمٌ تَقودنا إلى أدنى دَرَكَاتْ الرِمَمْ...شبابنا يجب ان نرقى بهم الى أعالي القمم .....فلوسنا واخذتوها بغلاء فواتيركم وبعد تبون عقولنا🤯,,,,,,,reply,
1225325904542355456,bayamrebus,2020-02-06T07:50:35.000Z,"2/5/2020, 11:50:35 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225325894455250944,Ms_shyooma,2020-02-06T07:50:33.000Z,"2/5/2020, 11:50:33 PM",Twitter for iPhone,0,2,ar,"RT @ahmedkw_alka : 👵🏻تعالي شنو هذي المسجات ؟ 
👧🏻 يما هذي من شركة زين 
👵🏻شركة زين تقولج ما اقدر اعيش بدونج؟
👧🏻اي مو هددتهم احول خطي STC
يقولون ابليس سجد😂",,,,,,,retweet,1224978725806231552
1225325809919037443,bthn_stc,2020-02-06T07:50:13.000Z,"2/5/2020, 11:50:13 PM",Twitter for Android,0,3705,tr,"RT @tokcem : Sabiha Gökçen 2.pist ihalesi
6yıl önce 2014te yapıldı.
2017 Haziranında teslim edilecekti.
Metrosu da 2018de bitecekti.
Bu gece 2. pist olmadığından Havaalanı kapalı
Binlerce insan orada mahsur.
Bagajlarını geri bekliyor
Şehre otobüslerle geri dönmeye çalışıyor..
Burası İstanbul",,,,,,,retweet,1225129373436727301
1225325658932420611,10IFRu0GI0Ef65T,2020-02-06T07:49:37.000Z,"2/5/2020, 11:49:37 PM",Twitter for iPhone,0,25,ar,RT @Adel25A : @stc_ksa @KSA24 هذا اعلان مضلل يجب توضيح في الاعلان ان ال١٦٠ لأول ثلاث شهور فقط مو تقول ان الباقه كانت ب٢٥٠ والان ١٦٠ لابد من التوضيح نبلغ @SaudiMCI هذا اعلان مضلل,,,,,,,retweet,1224279312792199168
1225325641039523840,abuturki4646,2020-02-06T07:49:32.000Z,"2/5/2020, 11:49:32 PM",Twitter for iPhone,0,0,ar,@stccare_ksa @Ali_Fahad777 ممكن يا شركة STC أفهم الرسالة هذي https://t.co/eqyIBNN0aJ,,,,,photo,https://pbs.twimg.com/media/EQE7J7wUYAAbPvP.jpg ,reply,
1225325548718653447,AndGrsim,2020-02-06T07:49:10.000Z,"2/5/2020, 11:49:10 PM",IFTTT,0,0,en,"Deal #5390 STC-1000 220V Digital Temperature Controller LED Temperature Regulator Thermostat for Incubator Relay 10A Heating and Cooling | Gift Deals Ohio State Camille Claudel Style Fashion ⌚ Feb,06,2020 07:49:09 AM  🔗  https://t.co/Wrc0ykY23p https://t.co/2nkLLru6S6",,,,,photo,https://pbs.twimg.com/media/EQE7F--XsAEywez.jpg ,tweet,
1225325524366397441,robbyvp10,2020-02-06T07:49:05.000Z,"2/5/2020, 11:49:05 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225325410092830721,plsps1,2020-02-06T07:48:37.000Z,"2/5/2020, 11:48:37 PM",Twitter for iPhone,0,0,ar,"التسعيرة

بلس شهر ونص (ثلاث حسابات) =15ريال

شهرين ونص (5)حسابات=20﷼

ثلاث شهور ٦حسابات=٣٠﷼
خمس شهور (١٠)حسبات=50﷼
(كل حساب ١٤يوم)
————————
ضمان كامل المدة
_____________________________
تحويل بنكي. تحويلSTC pay .تحويل حساب PayPal زياده فوق3$
—————————————————",,,,,,,tweet,
1225325126721273856,angel5boom,2020-02-06T07:47:30.000Z,"2/5/2020, 11:47:30 PM",Twitter for Android,0,25,ar,RT @Adel25A : @stc_ksa @KSA24 هذا اعلان مضلل يجب توضيح في الاعلان ان ال١٦٠ لأول ثلاث شهور فقط مو تقول ان الباقه كانت ب٢٥٠ والان ١٦٠ لابد من التوضيح نبلغ @SaudiMCI هذا اعلان مضلل,,,,,,,retweet,1224279312792199168
1225324958366044160,faris11jr,2020-02-06T07:46:50.000Z,"2/5/2020, 11:46:50 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225324894969159681,Ainnns_,2020-02-06T07:46:35.000Z,"2/5/2020, 11:46:35 PM",Twitter for iPhone,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225324788425646080,Gauth80688902,2020-02-06T07:46:09.000Z,"2/5/2020, 11:46:09 PM",Twitter for iPhone,0,0,und,@clara_stc ❤️,,,,,,,reply,
1225324622922625026,N35705751,2020-02-06T07:45:30.000Z,"2/5/2020, 11:45:30 PM",Twitter for Android,0,0,ar,@crashmutdawl هل stc بمسار صاعد كل يوم تداوله مليون سهم,,,,,,,reply,
1225324529511215104,ibundohyon,2020-02-06T07:45:07.000Z,"2/5/2020, 11:45:07 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225324452772294659,QadsiaStaff,2020-02-06T07:44:49.000Z,"2/5/2020, 11:44:49 PM",Twitter for iPhone,0,4,ar,"RT @QadsiaStaff : الليلة ضمن #دوري_Stc ⚽️

القادسية ❌ الكويت

الساعة : 6 مساءً

إستاد نادي الكويت بـ كيفان

ستشهد المباراة إعتزال مهاجم القادسية

سعود المجمد

بالتوفيق لـ الزعيـم 💛",,,,,,,retweet,1225191591415099397
1225324366990200832,Kaz__1O29,2020-02-06T07:44:29.000Z,"2/5/2020, 11:44:29 PM",Twitter for iPhone,0,0,ja,STCのスタッフさんもわざわざ電話かけてきてくれるとか本当に優しい方すぎて、STCも運営も推せます🥳🥳,,,,,,,tweet,
1225324260819861504,AAkhail,2020-02-06T07:44:03.000Z,"2/5/2020, 11:44:03 PM",Twitter for iPhone,0,1,ar,RT @ICQcEueqEvB9o11 : @Queen___ahmed @stcpay_ksa وربي ردك مصيبه قلبت stc فوق تحت,,,,,,,retweet,1225188691116789766
1225324237168099331,OELZGqemvCpkGUP,2020-02-06T07:43:58.000Z,"2/5/2020, 11:43:58 PM",Twitter for Android,0,432,ar,"RT @stcpay_ksa : خطوة بخطوة مع #تحدي_رقصة_الراتب تخليك تفوز بفلوس🕺💰

جرب تضبط رقصة الراتب🕺
وحطها تحت هذة التغريدة مع فولو لحسابنا 👇
وراح تدخل السحب على ألف ريال كل يوم لمدة ثمان ايام وراح نرسلها لك إلى محفظتك في stc pay 🤩 https://t.co/R3iB1Yjezm",,,,,,,retweet,1223267660261097477
1225323924910755842,khaloudy17hdad,2020-02-06T07:42:43.000Z,"2/5/2020, 11:42:43 PM",Twitter Web App,0,114,ar,"RT @stc_ksa : باقة بيتي فايبر 100ميجا 📡🏡
كانت بـ 250 ريال
وصارت بـ 160 ريال شهرياً
#انترنت_بيتي_لامحدود
للمزيد:
https://t.co/T9fXbHoP8e https://t.co/q0Nw8xwVEa",,,,,,,retweet,1224044319297933314
1225323914911416320,AlhmediAlharbi,2020-02-06T07:42:41.000Z,"2/5/2020, 11:42:41 PM",Twitter for iPhone,0,432,ar,"RT @stcpay_ksa : خطوة بخطوة مع #تحدي_رقصة_الراتب تخليك تفوز بفلوس🕺💰

جرب تضبط رقصة الراتب🕺
وحطها تحت هذة التغريدة مع فولو لحسابنا 👇
وراح تدخل السحب على ألف ريال كل يوم لمدة ثمان ايام وراح نرسلها لك إلى محفظتك في stc pay 🤩 https://t.co/R3iB1Yjezm",,,,,,,retweet,1223267660261097477
1225323836268335104,alhm9edi,2020-02-06T07:42:22.000Z,"2/5/2020, 11:42:22 PM",Twitter for iPhone,0,432,ar,"RT @stcpay_ksa : خطوة بخطوة مع #تحدي_رقصة_الراتب تخليك تفوز بفلوس🕺💰

جرب تضبط رقصة الراتب🕺
وحطها تحت هذة التغريدة مع فولو لحسابنا 👇
وراح تدخل السحب على ألف ريال كل يوم لمدة ثمان ايام وراح نرسلها لك إلى محفظتك في stc pay 🤩 https://t.co/R3iB1Yjezm",,,,,,,retweet,1223267660261097477
1225323775845175296,Muussab1986,2020-02-06T07:42:08.000Z,"2/5/2020, 11:42:08 PM",Twitter for iPhone,0,0,en,"@AlbertSanchezSa @QadsiaClub @KuwaitFA start the #STC today,,,💛💪🏼",,,,,,,reply,
1225323598799196160,awdiaaaaaa,2020-02-06T07:41:26.000Z,"2/5/2020, 11:41:26 PM",Twitter Web App,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225323594651181056,Abdulrahman_9a,2020-02-06T07:41:25.000Z,"2/5/2020, 11:41:25 PM",Twitter for iPhone,0,0,ar,"@allahim لاشك الأمور سايبه .. صبر جميل والله المستعان على كل من :
SAUDIA
STC

لم يمكن بيوم يقدمون لك خدمة تكون راضي عليها ١٠٠٪.!",,,,,,,reply,
1225323213825044481,dwikiarmansyah,2020-02-06T07:39:54.000Z,"2/5/2020, 11:39:54 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225323177586438144,Bachir_stc,2020-02-06T07:39:45.000Z,"2/5/2020, 11:39:45 PM",Twitter for iPhone,0,1,fr,RT @SRhaffouli : Range ta main ntm saches qu’on est pas tous les mêmes,,,,,,,retweet,1224951459114110978
1225323147844562948,abo_saud3034,2020-02-06T07:39:38.000Z,"2/5/2020, 11:39:38 PM",Twitter for iPhone,0,0,ar,@ammsj @stc_ksa اوافقك صعب جداً,,,,,,,reply,
1225323127414099968,Bachir_stc,2020-02-06T07:39:33.000Z,"2/5/2020, 11:39:33 PM",Twitter for iPhone,0,7990,fr,RT @bvdbii : Motif de baggare wsh en plus il a encore sa sacoche https://t.co/Z0FC7I5eO9,,,,,,,retweet,1224371392398995456
1225322943372120064,baebaewoojin,2020-02-06T07:38:49.000Z,"2/5/2020, 11:38:49 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225322930017591296,malmousa2008,2020-02-06T07:38:46.000Z,"2/5/2020, 11:38:46 PM",Twitter for Android,0,0,ar,@stc_ksa ليش متابعين هالشخص ؟ https://t.co/7abAnqubWy,,,,,photo,https://pbs.twimg.com/media/EQE4tMcWAAEGcLv.jpg ,reply,
1225322799025270784,abdulah286,2020-02-06T07:38:15.000Z,"2/5/2020, 11:38:15 PM",Twitter for iPhone,0,0,ar,@Amanatalriyadh @emara_riyadh @stc_ksa زيادة الضرر واتلاف الممتلاكات الشخصية والتجاهل وعدم اصلاح الى متى https://t.co/V5pp1nny2H,,,,,photo,https://pbs.twimg.com/media/EQE4hakXYAERRSm.jpg ,reply,
1225322688027267073,nxn20101,2020-02-06T07:37:48.000Z,"2/5/2020, 11:37:48 PM",Twitter for iPhone,0,0,ar,@AlkahrabaCare السلام عليكم يا اخي كل صباح تطفون الكهرب بدون انذار مسبق لمدة خمس ثواني مرتين تكرر الموضوع هذا ثلاث مرات عطلتو اشغالنا على النت واجهزتنا الكهربائيه ولا عندي رصيد@stc وش الاسباب وهذا حسابي 30007293041,,,,,,,tweet,
1225322685690978304,ahmad_alahmadi,2020-02-06T07:37:48.000Z,"2/5/2020, 11:37:48 PM",Twitter for iPhone,0,0,ar,"@stc_ksa مالت عليكم وعلى نصيحتكم عدد البيانات غير كافي والمكالمات خارج الشبكه على حسابي. بنصف السعر عرض افضل في مشغل آخر.
وتمنون علينا بعروضكم الوهميه 🤢",,,,,,,reply,
1225322590455001089,akuceriwis,2020-02-06T07:37:25.000Z,"2/5/2020, 11:37:25 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225322509223940096,yellow_stc,2020-02-06T07:37:06.000Z,"2/5/2020, 11:37:06 PM",Peing,0,0,ja,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● ゆらっちの好きなうどんのトッピ…
● うおっほっほーーーーいo(ﾟд…
#質問箱 #匿名質問募集中

https://t.co/yF9DXyIztQ",,,,,,,tweet,
1225322506220908544,jawwyTVhome,2020-02-06T07:37:05.000Z,"2/5/2020, 11:37:05 PM",Twitter for iPhone,0,0,ar,"@ather788 @stc_ksa مرحبا 
في حال لديك مشكلة فنية الرجاء فتح طلب صيانة من خلال حساب الدعم الفني @stccare_ksa عبر الخاص مع توضيح المشكلة",,,,,,,reply,
1225322383680012288,RaneylaBulut_,2020-02-06T07:36:36.000Z,"2/5/2020, 11:36:36 PM",Twitter Web App,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225322299882115074,malmousa2008,2020-02-06T07:36:16.000Z,"2/5/2020, 11:36:16 PM",Twitter for Android,0,0,ar,@stc_ksa وش عندكم متابعين هالشخص ؟ https://t.co/q87sfsmUuQ,,,,,photo,https://pbs.twimg.com/media/EQE4ISvU0AAUIQp.jpg ,reply,
1225322133758205953,Mcflurymcd,2020-02-06T07:35:36.000Z,"2/5/2020, 11:35:36 PM",Twitter for Android,0,40433,in,RT @jjprofileid : Penipuan di @McDonalds_ID STC senayan. Jadi kita pesen mcd drive thru setelah itu kita ga di kasi struk dia bilang komputer sedang tidak aktif karena sudah pagi. Sejak kapan seperti itu? Kecurigaan mulai timbul dan ini yang terjadi ... https://t.co/705qC5ssww,,,,,,,retweet,1224515245772664832
1225322117832617984,abdorhman2,2020-02-06T07:35:32.000Z,"2/5/2020, 11:35:32 PM",Twitter for Android,0,33,ar,"RT @Grocerjy : بانتين شامبو 600 مل من #قروسرجي بـ 10 ريال
ثلاث عبوات لكل عميل
توصيل مجاني عند الطلب بأكثر من 299 ريال
الدفع عند الاستلام او من خلال محفظة stc pay
تطبق الشروط و الأحكام
https://t.co/F8Q59r7Jlv",,,,,,,retweet,1223045725229125633
1225322078313820162,nomoRespawnable,2020-02-06T07:35:23.000Z,"2/5/2020, 11:35:23 PM",Twitter for Android,0,0,ar,"@stcpay_ksa شعاركم الجديد خايس رجعو الأول.

كل ما شفته أتسائل كم دفعتو للمصمم عشان يكتب Stc بخط digital ويحرك المربع الي بحرف الT؟!!

^تعب ما شاء الله عليه🙃",,,,,,,reply,
